label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
repeat,0.2619595229625702,0.6920170783996582,6.064375952519185e-07,0.29860252141952515,0.672642171382904,-0.03913320228457451,0.3099840581417084,0.6289639472961426,-0.05865383520722389,0.27628272771835327,0.587221622467041,-0.07553429901599884,0.24213378131389618,0.5558374524116516,-0.09068073332309723,0.31795236468315125,0.5081618428230286,-0.033414606004953384,0.3463885486125946,0.4338735044002533,-0.05971546098589897,0.36421945691108704,0.3848278522491455,-0.07613769173622131,0.3773422837257385,0.3431438207626343,-0.0852569118142128,0.28106236457824707,0.4983994662761688,-0.02947956509888172,0.27183228731155396,0.40872856974601746,-0.05918247625231743,0.26126134395599365,0.3484655022621155,-0.07771754264831543,0.2529754042625427,0.2993454337120056,-0.08583730459213257,0.2499101161956787,0.5162087678909302,-0.029378890991210938,0.2249617725610733,0.487435519695282,-0.07048996537923813,0.2227603644132614,0.5325795412063599,-0.08197525143623352,0.22601380944252014,0.5693131685256958,-0.07720605283975601,0.22350449860095978,0.5486553311347961,-0.031723979860544205,0.20281285047531128,0.5297417044639587,-0.06343664228916168,0.2030634880065918,0.561255931854248,-0.0669240951538086,0.20949450135231018,0.5906277894973755,-0.060787495225667953
repeat,0.257389098405838,0.6991052627563477,6.092561193327128e-07,0.29422441124916077,0.6791089773178101,-0.04145224392414093,0.3047895133495331,0.6357250213623047,-0.06186942756175995,0.26876893639564514,0.593825101852417,-0.0791361927986145,0.2335958182811737,0.5630757212638855,-0.09486863762140274,0.3114164471626282,0.516514778137207,-0.03590540587902069,0.33949539065361023,0.44246071577072144,-0.06240014359354973,0.3568706512451172,0.39322683215141296,-0.07925210148096085,0.3697686791419983,0.3509647846221924,-0.08884774148464203,0.27544334530830383,0.5075867176055908,-0.03038676269352436,0.2651654779911041,0.4201119840145111,-0.060526471585035324,0.2550381124019623,0.359841912984848,-0.0801486000418663,0.24738793075084686,0.309714674949646,-0.08935428410768509,0.24537527561187744,0.525343656539917,-0.02874884009361267,0.21802522242069244,0.500869631767273,-0.0695660337805748,0.2148008644580841,0.5429583787918091,-0.08267416805028915,0.21779489517211914,0.5777708888053894,-0.07947845011949539,0.21971116960048676,0.5565692186355591,-0.029701484367251396,0.19640576839447021,0.5411331653594971,-0.06081749498844147,0.19629958271980286,0.5717734694480896,-0.06545448303222656,0.20360086858272552,0.6006761789321899,-0.060642775148153305
repeat,0.251687616109848,0.7084798216819763,6.107155172685452e-07,0.2888641655445099,0.6893050670623779,-0.04026585444808006,0.30048832297325134,0.6462319493293762,-0.059737738221883774,0.266860693693161,0.608489990234375,-0.07625259459018707,0.23300392925739288,0.5799879431724548,-0.09120365232229233,0.30604487657546997,0.52488774061203,-0.03440149500966072,0.3332666754722595,0.4514131247997284,-0.06000232696533203,0.34991738200187683,0.40230637788772583,-0.07620231807231903,0.36175453662872314,0.36005645990371704,-0.08546838164329529,0.2695329487323761,0.5164628624916077,-0.02986629121005535,0.2589395046234131,0.429535448551178,-0.05928659066557884,0.24760465323925018,0.36979609727859497,-0.07834406197071075,0.2390204817056656,0.320525586605072,-0.08707448840141296,0.23919875919818878,0.5349339842796326,-0.029211683198809624,0.21242138743400574,0.5097081065177917,-0.07020950317382812,0.20934002101421356,0.5530577301979065,-0.08320501446723938,0.21249689161777496,0.588554859161377,-0.07968398928642273,0.21376751363277435,0.5670837163925171,-0.031057190150022507,0.19137805700302124,0.5512305498123169,-0.06315553933382034,0.19166556000709534,0.5832267999649048,-0.06794209778308868,0.19932013750076294,0.6131394505500793,-0.06289426237344742
repeat,0.2488785982131958,0.7172521948814392,6.231338147699717e-07,0.28465157747268677,0.6965174674987793,-0.040657903999090195,0.29469746351242065,0.6520724892616272,-0.06048204377293587,0.2559044361114502,0.6140270233154297,-0.07713660597801208,0.21933972835540771,0.5860005021095276,-0.09239095449447632,0.2994256317615509,0.532809317111969,-0.035923611372709274,0.3261363208293915,0.4594117999076843,-0.06142150238156319,0.34243449568748474,0.41036924719810486,-0.07746627926826477,0.35424870252609253,0.3678814768791199,-0.08664870262145996,0.26281511783599854,0.5256392359733582,-0.030973369255661964,0.2519727647304535,0.43951526284217834,-0.06037421151995659,0.24032099545001984,0.37949514389038086,-0.07998663187026978,0.23134849965572357,0.32896143198013306,-0.08934817463159561,0.23295804858207703,0.544897735118866,-0.02969955839216709,0.2053915113210678,0.5217638611793518,-0.07075748592615128,0.20124197006225586,0.5645583271980286,-0.08437269926071167,0.20332951843738556,0.5999312400817871,-0.08141960203647614,0.2078472375869751,0.577607274055481,-0.0308371614664793,0.1854030191898346,0.5608221888542175,-0.062291279435157776,0.1853662133216858,0.5915841460227966,-0.06692364066839218,0.19258326292037964,0.6212576031684875,-0.06202547624707222
repeat,0.24577145278453827,0.7243835926055908,6.28635405064415e-07,0.2823544442653656,0.7016500234603882,-0.040132101625204086,0.29056376218795776,0.656006395816803,-0.05955609679222107,0.25257009267807007,0.6192586421966553,-0.07605763524770737,0.2152760624885559,0.59227055311203,-0.09116548299789429,0.29363852739334106,0.5390595197677612,-0.0339728444814682,0.3198336958885193,0.4649350643157959,-0.05959796532988548,0.33613884449005127,0.4156244993209839,-0.07583953440189362,0.347776859998703,0.37311655282974243,-0.085037462413311,0.2567841112613678,0.5312827229499817,-0.02952132187783718,0.24497796595096588,0.4448357820510864,-0.05905363708734512,0.23247259855270386,0.38597244024276733,-0.07865980267524719,0.2228918969631195,0.33635973930358887,-0.08765378594398499,0.22700121998786926,0.5506861209869385,-0.02893243543803692,0.19976496696472168,0.529384434223175,-0.07073718309402466,0.19761715829372406,0.5766434669494629,-0.0844389945268631,0.20163699984550476,0.6136729717254639,-0.08089294284582138,0.2024793177843094,0.5840808153152466,-0.030653446912765503,0.17986631393432617,0.5681168437004089,-0.06253017485141754,0.180901899933815,0.5990813374519348,-0.0670391321182251,0.18928754329681396,0.6282039880752563,-0.06176981329917908
repeat,0.2442316859960556,0.7262824177742004,6.226990194591053e-07,0.2796321511268616,0.7050095796585083,-0.0411207377910614,0.2890630066394806,0.6609665751457214,-0.06154143065214157,0.24991855025291443,0.6230595111846924,-0.07884399592876434,0.2117132991552353,0.5951414704322815,-0.09460513293743134,0.2904139757156372,0.5418684482574463,-0.03567202761769295,0.3151699900627136,0.46780991554260254,-0.062165699899196625,0.330474853515625,0.4185824394226074,-0.07875566929578781,0.34158608317375183,0.37628811597824097,-0.08821486681699753,0.2533608078956604,0.5344098806381226,-0.031030908226966858,0.24079513549804688,0.4480549991130829,-0.06097874790430069,0.2270297408103943,0.3905382752418518,-0.08032767474651337,0.21621251106262207,0.3424908518791199,-0.08916348218917847,0.22366882860660553,0.5541446208953857,-0.030320605263113976,0.19591765105724335,0.5326597094535828,-0.07196451723575592,0.19378429651260376,0.5789176821708679,-0.08476204425096512,0.19806768000125885,0.615314245223999,-0.08096811175346375,0.19885766506195068,0.5884206295013428,-0.03213654085993767,0.17500028014183044,0.5753960609436035,-0.06416136026382446,0.17618271708488464,0.6061928272247314,-0.0687905102968216,0.18492403626441956,0.6339945793151855,-0.06372455507516861
repeat,0.24351820349693298,0.731138288974762,5.865272783012188e-07,0.277869313955307,0.7052557468414307,-0.03925178572535515,0.28235694766044617,0.6594451665878296,-0.057698287069797516,0.24436305463314056,0.6228438019752502,-0.07339484244585037,0.20772868394851685,0.595025897026062,-0.08741861581802368,0.2841411232948303,0.5463534593582153,-0.030526673421263695,0.3063122630119324,0.4738672971725464,-0.0543869212269783,0.3204571008682251,0.4259149730205536,-0.06972350925207138,0.33053040504455566,0.3851308226585388,-0.07868073880672455,0.24849960207939148,0.5403651595115662,-0.025707930326461792,0.23419170081615448,0.456938773393631,-0.05298611521720886,0.2208644449710846,0.4011346101760864,-0.07116194814443588,0.2099722921848297,0.35530126094818115,-0.07982111722230911,0.21997639536857605,0.5608043074607849,-0.024997830390930176,0.19056279957294464,0.5384422540664673,-0.06400185078382492,0.18953005969524384,0.5817147493362427,-0.07725060731172562,0.19430290162563324,0.6166809797286987,-0.07457061111927032,0.19623719155788422,0.594614565372467,-0.02676803059875965,0.1718769669532776,0.578639805316925,-0.0568549670279026,0.17343395948410034,0.6072105169296265,-0.06220297887921333,0.18240967392921448,0.6348317265510559,-0.058436837047338486
repeat,0.24341680109500885,0.7355265617370605,6.109139576437883e-07,0.276470810174942,0.7094433307647705,-0.03982729837298393,0.28012561798095703,0.6627047657966614,-0.057813532650470734,0.24372822046279907,0.6244707703590393,-0.07283864915370941,0.20802786946296692,0.5956792235374451,-0.08587343245744705,0.2844265103340149,0.5493612289428711,-0.02817678451538086,0.3065115213394165,0.47602900862693787,-0.05137673392891884,0.3204788565635681,0.42743581533432007,-0.06656394153833389,0.33050790429115295,0.38651758432388306,-0.0754062831401825,0.24840427935123444,0.5428441166877747,-0.022733764722943306,0.23394013941287994,0.45935818552970886,-0.04918535053730011,0.21947816014289856,0.4039090573787689,-0.06697498261928558,0.20817020535469055,0.3582228422164917,-0.0751139223575592,0.21976156532764435,0.5628214478492737,-0.021734924986958504,0.18958446383476257,0.5383999943733215,-0.06026826798915863,0.18795093894004822,0.5804080367088318,-0.07420602440834045,0.19308698177337646,0.6144474148750305,-0.07197944074869156,0.1959519237279892,0.5970004796981812,-0.023309726268053055,0.17130161821842194,0.5816516280174255,-0.05382223799824715,0.17181506752967834,0.6088041067123413,-0.060353681445121765,0.17987115681171417,0.6345592737197876,-0.05730004608631134
repeat,0.2446099817752838,0.7345119118690491,5.857864948666247e-07,0.2762998938560486,0.7104108333587646,-0.040494758635759354,0.28019505739212036,0.6658529043197632,-0.059625789523124695,0.2424400895833969,0.6272082924842834,-0.07574401050806046,0.20664533972740173,0.5970672965049744,-0.09000161290168762,0.28460943698883057,0.5529900193214417,-0.03067602589726448,0.3055146336555481,0.48016420006752014,-0.05473617836833,0.318722665309906,0.4318188428878784,-0.07042168825864792,0.3283059298992157,0.3907848000526428,-0.07978242635726929,0.24893838167190552,0.5470564365386963,-0.02509097382426262,0.2341916859149933,0.4642932415008545,-0.05220727249979973,0.21938128769397736,0.4095076322555542,-0.07053118199110031,0.2075050324201584,0.36378586292266846,-0.07950568199157715,0.22052589058876038,0.5669100880622864,-0.023803476244211197,0.19096288084983826,0.541262149810791,-0.06230335682630539,0.1888113021850586,0.5820920467376709,-0.07622990757226944,0.19308441877365112,0.6156608462333679,-0.07463352382183075,0.1968134343624115,0.6006568074226379,-0.025173509493470192,0.1720317304134369,0.5862574577331543,-0.05576637014746666,0.17215082049369812,0.6134436130523682,-0.0627073124051094,0.17962932586669922,0.6390678286552429,-0.06034623458981514
repeat,0.24417151510715485,0.7380767464637756,6.020030127729115e-07,0.27541279792785645,0.7132134437561035,-0.041321661323308945,0.27783793210983276,0.668571412563324,-0.06021499261260033,0.24190030992031097,0.6312861442565918,-0.07575588673353195,0.20555691421031952,0.603150486946106,-0.0894121304154396,0.2824759781360626,0.5561946034431458,-0.030309224501252174,0.30310600996017456,0.4844232499599457,-0.053243640810251236,0.3163182735443115,0.4363569915294647,-0.06859423220157623,0.3256421387195587,0.3954705595970154,-0.07785587757825851,0.2472708374261856,0.5505818724632263,-0.02403259091079235,0.2320607751607895,0.4686257243156433,-0.04993489757180214,0.2176298052072525,0.4140293002128601,-0.06794856488704681,0.20599700510501862,0.36883899569511414,-0.07678578794002533,0.21921837329864502,0.5713174939155579,-0.022157417610287666,0.18984951078891754,0.547213077545166,-0.06014697253704071,0.18742170929908752,0.5873331427574158,-0.07456542551517487,0.19122134149074554,0.6205130219459534,-0.07324545085430145,0.19679659605026245,0.6051225662231445,-0.022980988025665283,0.17199447751045227,0.5894363522529602,-0.05379116162657738,0.17154696583747864,0.6165181398391724,-0.06104113534092903,0.17845584452152252,0.6431623697280884,-0.058793675154447556
repeat,0.2431117296218872,0.7434733510017395,5.895938670619216e-07,0.2737412750720978,0.7151919603347778,-0.03881487622857094,0.2745530903339386,0.6694667339324951,-0.056512076407670975,0.23721393942832947,0.6331459283828735,-0.07134435325860977,0.20170292258262634,0.6054753661155701,-0.08425042033195496,0.28046002984046936,0.5602144598960876,-0.02692990005016327,0.3011183738708496,0.4881998300552368,-0.049646321684122086,0.3139386773109436,0.4400453567504883,-0.06476867198944092,0.32318466901779175,0.3993567228317261,-0.07372067123651505,0.24550054967403412,0.5550357103347778,-0.0217144675552845,0.23022814095020294,0.4730284810066223,-0.04785599932074547,0.21545951068401337,0.4192522168159485,-0.06620953977108002,0.20383772253990173,0.3743479251861572,-0.07497614622116089,0.21726983785629272,0.5751568675041199,-0.020774120464920998,0.18825078010559082,0.5520087480545044,-0.059539854526519775,0.18558800220489502,0.5933598279953003,-0.07400946319103241,0.18900391459465027,0.6269208192825317,-0.0721895843744278,0.19482490420341492,0.6083723902702332,-0.02222927287220955,0.1710779070854187,0.5922980308532715,-0.053144603967666626,0.1708463430404663,0.6202096343040466,-0.05984219163656235,0.1774740070104599,0.6466912627220154,-0.05691232904791832
